Team_ID,Season,Team_name,Games_Played,Wins,Draws,Losses,Goals_For,Goals_Against,Points,xG,xGa,Ranking,Top_6_Label,Win_Percentage,Loss_Percentage,Points_Per_Game,Goals_For_Per_Game,Goals_Against_Per_Game,Attack_Defense_Ratio,Shooting_Efficiency,Defensive_Efficiency,Previous_Season_Rank
12,2018,West Ham,38,15,7,16,52,55,52,48.0,65.7,9,false,39.473684210526315,42.10526315789473,1.368421052631579,1.368421052631579,1.4473684210526316,0.9454545454545454,4.0,-10.700000000000003,13
12,2019,West Ham,38,10,9,19,49,62,39,49.1,68.3,16,false,26.31578947368421,50.0,1.2894736842105263,1.2894736842105263,1.631578947368421,0.7903225806451613,-0.10000000000000142,-6.299999999999997,9
12,2020,West Ham,38,19,8,11,62,47,65,60.3,49.9,6,true,50.0,28.947368421052634,1.631578947368421,1.631578947368421,1.236842105263158,1.3191489361702127,1.7000000000000028,-2.8999999999999986,16
12,2021,West Ham,38,16,8,14,60,51,56,55.0,53.9,7,false,42.10526315789473,36.84210526315789,1.5789473684210527,1.5789473684210527,1.3421052631578947,1.1764705882352942,5.0,-2.8999999999999986,6
12,2022,West Ham,38,11,7,20,42,55,40,51.2,55.3,14,false,28.947368421052634,52.63157894736842,1.105263157894737,1.105263157894737,1.4473684210526316,0.7636363636363637,-9.200000000000003,-0.29999999999999716,7
12,2023,West Ham,38,14,10,14,60,74,52,54.5,77.9,9,false,36.84210526315789,36.84210526315789,1.5789473684210527,1.5789473684210527,1.9473684210526316,0.8108108108108109,5.5,-3.9000000000000057,14
12,2024,West Ham,38,11,10,17,46,62,43,50.6,68.1,14,false,28.947368421052634,44.73684210526316,1.2105263157894737,1.2105263157894737,1.631578947368421,0.7419354838709677,-4.600000000000001,-6.099999999999994,9
13,2014,West Bromwich Albion,38,11,11,16,38,51,44,38.6,53.7,13,false,28.947368421052634,42.10526315789473,1.0,1.0,1.3421052631578947,0.7450980392156863,-0.6000000000000014,-2.700000000000003,0
13,2015,West Bromwich Albion,38,10,13,15,34,48,43,39.8,51.9,14,false,26.31578947368421,39.473684210526315,0.8947368421052632,0.8947368421052632,1.263157894736842,0.7083333333333334,-5.799999999999997,-3.8999999999999986,13
13,2016,West Bromwich Albion,38,12,9,17,43,51,45,38.2,47.9,10,false,31.57894736842105,44.73684210526316,1.131578947368421,1.131578947368421,1.3421052631578947,0.8431372549019608,4.799999999999997,3.1000000000000014,14
13,2017,West Bromwich Albion,38,6,13,19,31,56,31,35.2,49.0,20,false,15.789473684210526,50.0,0.8157894736842105,0.8157894736842105,1.4736842105263157,0.5535714285714286,-4.200000000000003,7.0,10
13,2020,West Bromwich Albion,38,5,11,22,35,76,26,35.0,74.0,19,false,13.157894736842104,57.89473684210527,0.9210526315789473,0.9210526315789473,2.0,0.4605263157894737,0.0,2.0,20
14,2014,Leicester,38,11,8,19,46,55,41,48.2,56.4,14,false,28.947368421052634,50.0,1.2105263157894737,1.2105263157894737,1.4473684210526316,0.8363636363636363,-2.200000000000003,-1.3999999999999986,0
14,2015,Leicester,38,23,12,3,68,36,81,68.4,45.0,1,true,60.526315789473685,7.894736842105263,1.7894736842105263,1.7894736842105263,0.9473684210526315,1.8888888888888888,-0.4000000000000057,-9.0,14
